State,Season,MMWR Week,Week ending date,Age Category,Sex,Race,Rate,Cumulative Rate
New York,2022-2023,41,10/15/2022 12:00:00 AM,1-4 yr,Overall,Overall,37.7,55.2
New York,2022-2023,42,10/22/2022 12:00:00 AM,1-4 yr,Overall,Overall,37.7,93
New York,2022-2023,43,10/29/2022 12:00:00 AM,1-4 yr,Overall,Overall,52.5,145.5
New York,2022-2023,44,11/05/2022 12:00:00 AM,1-4 yr,Overall,Overall,70.1,215.6
New York,2022-2023,45,11/12/2022 12:00:00 AM,1-4 yr,Overall,Overall,62,277.5
New York,2022-2023,46,11/19/2022 12:00:00 AM,1-4 yr,Overall,Overall,53.9,331.4
New York,2022-2023,47,11/26/2022 12:00:00 AM,1-4 yr,Overall,Overall,22.9,354.3
New York,2022-2023,48,12/03/2022 12:00:00 AM,1-4 yr,Overall,Overall,28.3,382.6
New York,2022-2023,49,12/10/2022 12:00:00 AM,1-4 yr,Overall,Overall,8.1,390.7
New York,2022-2023,50,12/17/2022 12:00:00 AM,1-4 yr,Overall,Overall,8.1,398.8
New York,2022-2023,51,12/24/2022 12:00:00 AM,1-4 yr,Overall,Overall,6.7,405.5
New York,2022-2023,52,12/31/2022 12:00:00 AM,1-4 yr,Overall,Overall,6.7,412.3
New York,2022-2023,1,01/07/2023 12:00:00 AM,1-4 yr,Overall,Overall,2.7,415
New York,2022-2023,2,01/14/2023 12:00:00 AM,1-4 yr,Overall,Overall,5.4,420.3
New York,2022-2023,3,01/21/2023 12:00:00 AM,1-4 yr,Overall,Overall,5.4,425.7
New York,2022-2023,4,01/28/2023 12:00:00 AM,1-4 yr,Overall,Overall,2.7,428.4
New York,2022-2023,5,02/04/2023 12:00:00 AM,1-4 yr,Overall,Overall,2.7,431.1
New York,2022-2023,6,02/11/2023 12:00:00 AM,1-4 yr,Overall,Overall,2.7,433.8
New York,2022-2023,7,02/18/2023 12:00:00 AM,1-4 yr,Overall,Overall,1.3,435.2
New York,2022-2023,8,02/25/2023 12:00:00 AM,1-4 yr,Overall,Overall,0,435.2
New York,2022-2023,9,03/04/2023 12:00:00 AM,1-4 yr,Overall,Overall,0,435.2
New York,2022-2023,10,03/11/2023 12:00:00 AM,1-4 yr,Overall,Overall,4,439.2
New York,2022-2023,11,03/18/2023 12:00:00 AM,1-4 yr,Overall,Overall,2.7,441.9
New York,2022-2023,12,03/25/2023 12:00:00 AM,1-4 yr,Overall,Overall,0,441.9
New York,2022-2023,13,04/01/2023 12:00:00 AM,1-4 yr,Overall,Overall,0,441.9
New York,2022-2023,14,04/08/2023 12:00:00 AM,1-4 yr,Overall,Overall,1.3,443.2
New York,2022-2023,15,04/15/2023 12:00:00 AM,1-4 yr,Overall,Overall,0,443.2
New York,2022-2023,16,04/22/2023 12:00:00 AM,1-4 yr,Overall,Overall,1.3,444.6
New York,2022-2023,17,04/29/2023 12:00:00 AM,1-4 yr,Overall,Overall,0,444.6
New York,2022-2023,18,05/06/2023 12:00:00 AM,1-4 yr,Overall,Overall,0,444.6
New York,2022-2023,19,05/13/2023 12:00:00 AM,1-4 yr,Overall,Overall,0,444.6
New York,2022-2023,20,05/20/2023 12:00:00 AM,1-4 yr,Overall,Overall,0,444.6
New York,2022-2023,21,05/27/2023 12:00:00 AM,1-4 yr,Overall,Overall,0,444.6
New York,2022-2023,22,06/03/2023 12:00:00 AM,1-4 yr,Overall,Overall,1.3,445.9
New York,2022-2023,23,06/10/2023 12:00:00 AM,1-4 yr,Overall,Overall,0,445.9
New York,2022-2023,24,06/17/2023 12:00:00 AM,1-4 yr,Overall,Overall,0,445.9
New York,2022-2023,25,06/24/2023 12:00:00 AM,1-4 yr,Overall,Overall,0,445.9
New York,2022-2023,26,07/01/2023 12:00:00 AM,1-4 yr,Overall,Overall,0,445.9
New York,2022-2023,27,07/08/2023 12:00:00 AM,1-4 yr,Overall,Overall,0,445.9
New York,2022-2023,28,07/15/2023 12:00:00 AM,1-4 yr,Overall,Overall,0,445.9
New York,2022-2023,29,07/22/2023 12:00:00 AM,1-4 yr,Overall,Overall,0,445.9
New York,2022-2023,30,07/29/2023 12:00:00 AM,1-4 yr,Overall,Overall,0,445.9
New York,2022-2023,31,08/05/2023 12:00:00 AM,1-4 yr,Overall,Overall,0,445.9
New York,2022-2023,32,08/12/2023 12:00:00 AM,1-4 yr,Overall,Overall,0,445.9
New York,2022-2023,33,08/19/2023 12:00:00 AM,1-4 yr,Overall,Overall,0,445.9
New York,2022-2023,34,08/26/2023 12:00:00 AM,1-4 yr,Overall,Overall,0,445.9
New York,2022-2023,35,09/02/2023 12:00:00 AM,1-4 yr,Overall,Overall,0,445.9
New York,2022-2023,36,09/09/2023 12:00:00 AM,1-4 yr,Overall,Overall,1.3,447.3
New York,2022-2023,37,09/16/2023 12:00:00 AM,1-4 yr,Overall,Overall,1.3,448.6
New York,2022-2023,38,09/23/2023 12:00:00 AM,1-4 yr,Overall,Overall,0,448.6
New York,2022-2023,39,09/30/2023 12:00:00 AM,1-4 yr,Overall,Overall,1.3,450
New York,2022-2023,40,10/08/2022 12:00:00 AM,18+ (Adults),Overall,Overall,0.3,0.3
New York,2022-2023,41,10/15/2022 12:00:00 AM,18+ (Adults),Overall,Overall,0.7,1
New York,2022-2023,42,10/22/2022 12:00:00 AM,18+ (Adults),Overall,Overall,0.6,1.6
New York,2022-2023,43,10/29/2022 12:00:00 AM,18+ (Adults),Overall,Overall,1.3,2.9
New York,2022-2023,44,11/05/2022 12:00:00 AM,18+ (Adults),Overall,Overall,2,4.8
New York,2022-2023,45,11/12/2022 12:00:00 AM,18+ (Adults),Overall,Overall,2.7,7.6
New York,2022-2023,46,11/19/2022 12:00:00 AM,18+ (Adults),Overall,Overall,2.5,10.1
New York,2022-2023,47,11/26/2022 12:00:00 AM,18+ (Adults),Overall,Overall,2.1,12.2
New York,2022-2023,48,12/03/2022 12:00:00 AM,18+ (Adults),Overall,Overall,3.2,15.4
New York,2022-2023,49,12/10/2022 12:00:00 AM,18+ (Adults),Overall,Overall,2.9,18.2
New York,2022-2023,50,12/17/2022 12:00:00 AM,18+ (Adults),Overall,Overall,2.2,20.5
New York,2022-2023,51,12/24/2022 12:00:00 AM,18+ (Adults),Overall,Overall,1.5,22
New York,2022-2023,52,12/31/2022 12:00:00 AM,18+ (Adults),Overall,Overall,1.6,23.6
New York,2022-2023,1,01/07/2023 12:00:00 AM,18+ (Adults),Overall,Overall,1.5,25
New York,2022-2023,2,01/14/2023 12:00:00 AM,18+ (Adults),Overall,Overall,1.2,26.2
New York,2022-2023,3,01/21/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0.4,26.6
New York,2022-2023,4,01/28/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0.5,27.1
New York,2022-2023,5,02/04/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0.6,27.6
New York,2022-2023,6,02/11/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0.5,28.1
New York,2022-2023,7,02/18/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0.6,28.8
New York,2022-2023,8,02/25/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0.3,29
New York,2022-2023,9,03/04/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0.7,29.7
New York,2022-2023,10,03/11/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0.6,30.3
New York,2022-2023,11,03/18/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0.5,30.8
New York,2022-2023,12,03/25/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0.3,31.1
New York,2022-2023,13,04/01/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0.3,31.4
New York,2022-2023,14,04/08/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0.4,31.8
New York,2022-2023,15,04/15/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0.4,32.1
New York,2022-2023,16,04/22/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0.3,32.4
New York,2022-2023,17,04/29/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0.3,32.7
New York,2022-2023,18,05/06/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0.1,32.8
New York,2022-2023,19,05/13/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0,32.8
New York,2022-2023,20,05/20/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0.1,32.9
New York,2022-2023,21,05/27/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0.1,33
New York,2022-2023,22,06/03/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0,33
New York,2022-2023,23,06/10/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0,33
New York,2022-2023,24,06/17/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0,33
New York,2022-2023,25,06/24/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0,33
New York,2022-2023,26,07/01/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0,33
New York,2022-2023,27,07/08/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0,33
New York,2022-2023,28,07/15/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0,33
New York,2022-2023,29,07/22/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0,33
New York,2022-2023,30,07/29/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0,33
New York,2022-2023,31,08/05/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0,33
New York,2022-2023,32,08/12/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0.1,33
New York,2022-2023,33,08/19/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0,33
New York,2022-2023,34,08/26/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0,33
New York,2022-2023,35,09/02/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0.1,33.1
New York,2022-2023,36,09/09/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0.1,33.2
New York,2022-2023,37,09/16/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0,33.2
New York,2022-2023,38,09/23/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0,33.2
New York,2022-2023,39,09/30/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0.1,33.2
New York,2022-2023,40,10/08/2022 12:00:00 AM,18-49 years,Overall,Overall,0.1,0.1
New York,2022-2023,41,10/15/2022 12:00:00 AM,18-49 years,Overall,Overall,0.3,0.4
New York,2022-2023,42,10/22/2022 12:00:00 AM,18-49 years,Overall,Overall,0.4,0.8
New York,2022-2023,43,10/29/2022 12:00:00 AM,18-49 years,Overall,Overall,0.5,1.4
New York,2022-2023,44,11/05/2022 12:00:00 AM,18-49 years,Overall,Overall,1.1,2.5
New York,2022-2023,45,11/12/2022 12:00:00 AM,18-49 years,Overall,Overall,1.5,4
New York,2022-2023,46,11/19/2022 12:00:00 AM,18-49 years,Overall,Overall,1.1,5.1
New York,2022-2023,47,11/26/2022 12:00:00 AM,18-49 years,Overall,Overall,0.7,5.8
New York,2022-2023,48,12/03/2022 12:00:00 AM,18-49 years,Overall,Overall,0.8,6.6
New York,2022-2023,49,12/10/2022 12:00:00 AM,18-49 years,Overall,Overall,0.4,7
New York,2022-2023,50,12/17/2022 12:00:00 AM,18-49 years,Overall,Overall,0.1,7.1
New York,2022-2023,51,12/24/2022 12:00:00 AM,18-49 years,Overall,Overall,0.1,7.3
New York,2022-2023,52,12/31/2022 12:00:00 AM,18-49 years,Overall,Overall,0.1,7.4
New York,2022-2023,1,01/07/2023 12:00:00 AM,18-49 years,Overall,Overall,0,7.4
New York,2022-2023,2,01/14/2023 12:00:00 AM,18-49 years,Overall,Overall,0.3,7.7
New York,2022-2023,3,01/21/2023 12:00:00 AM,18-49 years,Overall,Overall,0.1,7.8
New York,2022-2023,4,01/28/2023 12:00:00 AM,18-49 years,Overall,Overall,0.4,8.2
New York,2022-2023,5,02/04/2023 12:00:00 AM,18-49 years,Overall,Overall,0,8.2
New York,2022-2023,6,02/11/2023 12:00:00 AM,18-49 years,Overall,Overall,0.1,8.4
New York,2022-2023,7,02/18/2023 12:00:00 AM,18-49 years,Overall,Overall,0,8.4
New York,2022-2023,8,02/25/2023 12:00:00 AM,18-49 years,Overall,Overall,0,8.4
New York,2022-2023,9,03/04/2023 12:00:00 AM,18-49 years,Overall,Overall,0.3,8.7
New York,2022-2023,10,03/11/2023 12:00:00 AM,18-49 years,Overall,Overall,0,8.7
New York,2022-2023,11,03/18/2023 12:00:00 AM,18-49 years,Overall,Overall,0.1,8.8
New York,2022-2023,12,03/25/2023 12:00:00 AM,18-49 years,Overall,Overall,0.1,8.9
New York,2022-2023,13,04/01/2023 12:00:00 AM,18-49 years,Overall,Overall,0,8.9
New York,2022-2023,14,04/08/2023 12:00:00 AM,18-49 years,Overall,Overall,0,8.9
New York,2022-2023,15,04/15/2023 12:00:00 AM,18-49 years,Overall,Overall,0,8.9
New York,2022-2023,16,04/22/2023 12:00:00 AM,18-49 years,Overall,Overall,0.1,9.1
New York,2022-2023,17,04/29/2023 12:00:00 AM,18-49 years,Overall,Overall,0,9.1
New York,2022-2023,18,05/06/2023 12:00:00 AM,18-49 years,Overall,Overall,0,9.1
New York,2022-2023,19,05/13/2023 12:00:00 AM,18-49 years,Overall,Overall,0,9.1
New York,2022-2023,20,05/20/2023 12:00:00 AM,18-49 years,Overall,Overall,0,9.1
New York,2022-2023,21,05/27/2023 12:00:00 AM,18-49 years,Overall,Overall,0,9.1
New York,2022-2023,22,06/03/2023 12:00:00 AM,18-49 years,Overall,Overall,0,9.1
New York,2022-2023,23,06/10/2023 12:00:00 AM,18-49 years,Overall,Overall,0,9.1
New York,2022-2023,24,06/17/2023 12:00:00 AM,18-49 years,Overall,Overall,0,9.1
New York,2022-2023,25,06/24/2023 12:00:00 AM,18-49 years,Overall,Overall,0,9.1
New York,2022-2023,26,07/01/2023 12:00:00 AM,18-49 years,Overall,Overall,0,9.1
New York,2022-2023,27,07/08/2023 12:00:00 AM,18-49 years,Overall,Overall,0,9.1
New York,2022-2023,28,07/15/2023 12:00:00 AM,18-49 years,Overall,Overall,0,9.1
New York,2022-2023,29,07/22/2023 12:00:00 AM,18-49 years,Overall,Overall,0,9.1
New York,2022-2023,30,07/29/2023 12:00:00 AM,18-49 years,Overall,Overall,0,9.1
New York,2022-2023,31,08/05/2023 12:00:00 AM,18-49 years,Overall,Overall,0,9.1
New York,2022-2023,32,08/12/2023 12:00:00 AM,18-49 years,Overall,Overall,0,9.1
New York,2022-2023,33,08/19/2023 12:00:00 AM,18-49 years,Overall,Overall,0,9.1
New York,2022-2023,34,08/26/2023 12:00:00 AM,18-49 years,Overall,Overall,0,9.1
New York,2022-2023,35,09/02/2023 12:00:00 AM,18-49 years,Overall,Overall,0,9.1
New York,2022-2023,36,09/09/2023 12:00:00 AM,18-49 years,Overall,Overall,0,9.1
New York,2022-2023,37,09/16/2023 12:00:00 AM,18-49 years,Overall,Overall,0,9.1
New York,2022-2023,38,09/23/2023 12:00:00 AM,18-49 years,Overall,Overall,0,9.1
New York,2022-2023,39,09/30/2023 12:00:00 AM,18-49 years,Overall,Overall,0,9.1
New York,2022-2023,40,10/08/2022 12:00:00 AM,5-17 years,Overall,Overall,1.2,1.2
New York,2022-2023,41,10/15/2022 12:00:00 AM,5-17 years,Overall,Overall,2.3,3.5
New York,2022-2023,42,10/22/2022 12:00:00 AM,5-17 years,Overall,Overall,2.7,6.2
New York,2022-2023,43,10/29/2022 12:00:00 AM,5-17 years,Overall,Overall,3.1,9.3
New York,2022-2023,44,11/05/2022 12:00:00 AM,5-17 years,Overall,Overall,3.1,12.4
New York,2022-2023,45,11/12/2022 12:00:00 AM,5-17 years,Overall,Overall,3.1,15.5
New York,2022-2023,46,11/19/2022 12:00:00 AM,5-17 years,Overall,Overall,3.5,19
New York,2022-2023,47,11/26/2022 12:00:00 AM,5-17 years,Overall,Overall,1.6,20.5
New York,2022-2023,48,12/03/2022 12:00:00 AM,5-17 years,Overall,Overall,1.2,21.7
New York,2022-2023,49,12/10/2022 12:00:00 AM,5-17 years,Overall,Overall,1.6,23.3
New York,2022-2023,50,12/17/2022 12:00:00 AM,5-17 years,Overall,Overall,0.8,24
New York,2022-2023,51,12/24/2022 12:00:00 AM,5-17 years,Overall,Overall,0.4,24.4
New York,2022-2023,52,12/31/2022 12:00:00 AM,5-17 years,Overall,Overall,0.8,25.2
New York,2022-2023,1,01/07/2023 12:00:00 AM,5-17 years,Overall,Overall,0.8,26
New York,2022-2023,2,01/14/2023 12:00:00 AM,5-17 years,Overall,Overall,0,26
New York,2022-2023,3,01/21/2023 12:00:00 AM,5-17 years,Overall,Overall,0.4,26.4
New York,2022-2023,4,01/28/2023 12:00:00 AM,5-17 years,Overall,Overall,0.4,26.8
New York,2022-2023,5,02/04/2023 12:00:00 AM,5-17 years,Overall,Overall,0,26.8
New York,2022-2023,6,02/11/2023 12:00:00 AM,5-17 years,Overall,Overall,0,26.8
New York,2022-2023,7,02/18/2023 12:00:00 AM,5-17 years,Overall,Overall,0,26.8
New York,2022-2023,8,02/25/2023 12:00:00 AM,5-17 years,Overall,Overall,0,26.8
New York,2022-2023,9,03/04/2023 12:00:00 AM,5-17 years,Overall,Overall,0,26.8
New York,2022-2023,10,03/11/2023 12:00:00 AM,5-17 years,Overall,Overall,0,26.8
New York,2022-2023,11,03/18/2023 12:00:00 AM,5-17 years,Overall,Overall,0,26.8
New York,2022-2023,12,03/25/2023 12:00:00 AM,5-17 years,Overall,Overall,0,26.8
New York,2022-2023,13,04/01/2023 12:00:00 AM,5-17 years,Overall,Overall,0,26.8
New York,2022-2023,14,04/08/2023 12:00:00 AM,5-17 years,Overall,Overall,0,26.8
New York,2022-2023,15,04/15/2023 12:00:00 AM,5-17 years,Overall,Overall,0,26.8
New York,2022-2023,16,04/22/2023 12:00:00 AM,5-17 years,Overall,Overall,0,26.8
New York,2022-2023,17,04/29/2023 12:00:00 AM,5-17 years,Overall,Overall,0,26.8
New York,2022-2023,18,05/06/2023 12:00:00 AM,5-17 years,Overall,Overall,0,26.8
New York,2022-2023,19,05/13/2023 12:00:00 AM,5-17 years,Overall,Overall,0,26.8
New York,2022-2023,20,05/20/2023 12:00:00 AM,5-17 years,Overall,Overall,0,26.8
New York,2022-2023,21,05/27/2023 12:00:00 AM,5-17 years,Overall,Overall,0,26.8
New York,2022-2023,22,06/03/2023 12:00:00 AM,5-17 years,Overall,Overall,0,26.8
New York,2022-2023,23,06/10/2023 12:00:00 AM,5-17 years,Overall,Overall,0,26.8
New York,2022-2023,24,06/17/2023 12:00:00 AM,5-17 years,Overall,Overall,0,26.8
New York,2022-2023,25,06/24/2023 12:00:00 AM,5-17 years,Overall,Overall,0,26.8
New York,2022-2023,26,07/01/2023 12:00:00 AM,5-17 years,Overall,Overall,0,26.8
New York,2022-2023,27,07/08/2023 12:00:00 AM,5-17 years,Overall,Overall,0,26.8
New York,2022-2023,28,07/15/2023 12:00:00 AM,5-17 years,Overall,Overall,0.4,27.1
New York,2022-2023,29,07/22/2023 12:00:00 AM,5-17 years,Overall,Overall,0,27.1
New York,2022-2023,30,07/29/2023 12:00:00 AM,5-17 years,Overall,Overall,0,27.1
New York,2022-2023,31,08/05/2023 12:00:00 AM,5-17 years,Overall,Overall,0,27.1
New York,2022-2023,32,08/12/2023 12:00:00 AM,5-17 years,Overall,Overall,0,27.1
New York,2022-2023,33,08/19/2023 12:00:00 AM,5-17 years,Overall,Overall,0,27.1
New York,2022-2023,34,08/26/2023 12:00:00 AM,5-17 years,Overall,Overall,0,27.1
New York,2022-2023,35,09/02/2023 12:00:00 AM,5-17 years,Overall,Overall,0,27.1
New York,2022-2023,36,09/09/2023 12:00:00 AM,5-17 years,Overall,Overall,0,27.1
New York,2022-2023,37,09/16/2023 12:00:00 AM,5-17 years,Overall,Overall,0,27.1
New York,2022-2023,38,09/23/2023 12:00:00 AM,5-17 years,Overall,Overall,0,27.1
New York,2022-2023,39,09/30/2023 12:00:00 AM,5-17 years,Overall,Overall,0,27.1
New York,2022-2023,40,10/08/2022 12:00:00 AM,50-64 years,Overall,Overall,0,0
New York,2022-2023,41,10/15/2022 12:00:00 AM,50-64 years,Overall,Overall,0.8,0.8
New York,2022-2023,42,10/22/2022 12:00:00 AM,50-64 years,Overall,Overall,0.3,1.1
New York,2022-2023,43,10/29/2022 12:00:00 AM,50-64 years,Overall,Overall,1.1,2.2
New York,2022-2023,44,11/05/2022 12:00:00 AM,50-64 years,Overall,Overall,0.8,3
New York,2022-2023,45,11/12/2022 12:00:00 AM,50-64 years,Overall,Overall,2.5,5.5
New York,2022-2023,46,11/19/2022 12:00:00 AM,50-64 years,Overall,Overall,2.5,8
New York,2022-2023,47,11/26/2022 12:00:00 AM,50-64 years,Overall,Overall,1.7,9.6
New York,2022-2023,48,12/03/2022 12:00:00 AM,50-64 years,Overall,Overall,1.4,11
New York,2022-2023,49,12/10/2022 12:00:00 AM,50-64 years,Overall,Overall,3.3,14.3
New York,2022-2023,50,12/17/2022 12:00:00 AM,50-64 years,Overall,Overall,1.1,15.4
New York,2022-2023,51,12/24/2022 12:00:00 AM,50-64 years,Overall,Overall,0.6,16
New York,2022-2023,52,12/31/2022 12:00:00 AM,50-64 years,Overall,Overall,1.9,17.9
New York,2022-2023,1,01/07/2023 12:00:00 AM,50-64 years,Overall,Overall,0.8,18.7
New York,2022-2023,2,01/14/2023 12:00:00 AM,50-64 years,Overall,Overall,1.1,19.8
New York,2022-2023,3,01/21/2023 12:00:00 AM,50-64 years,Overall,Overall,0,19.8
New York,2022-2023,4,01/28/2023 12:00:00 AM,50-64 years,Overall,Overall,0.6,20.4
New York,2022-2023,5,02/04/2023 12:00:00 AM,50-64 years,Overall,Overall,0.8,21.2
New York,2022-2023,6,02/11/2023 12:00:00 AM,50-64 years,Overall,Overall,0.6,21.7
New York,2022-2023,7,02/18/2023 12:00:00 AM,50-64 years,Overall,Overall,0,21.7
New York,2022-2023,8,02/25/2023 12:00:00 AM,50-64 years,Overall,Overall,0.3,22
New York,2022-2023,9,03/04/2023 12:00:00 AM,50-64 years,Overall,Overall,0.3,22.3
New York,2022-2023,10,03/11/2023 12:00:00 AM,50-64 years,Overall,Overall,0,22.3
New York,2022-2023,11,03/18/2023 12:00:00 AM,50-64 years,Overall,Overall,0.8,23.1
New York,2022-2023,12,03/25/2023 12:00:00 AM,50-64 years,Overall,Overall,0.3,23.4
New York,2022-2023,13,04/01/2023 12:00:00 AM,50-64 years,Overall,Overall,0,23.4
New York,2022-2023,14,04/08/2023 12:00:00 AM,50-64 years,Overall,Overall,0.6,23.9
New York,2022-2023,15,04/15/2023 12:00:00 AM,50-64 years,Overall,Overall,0.3,24.2
New York,2022-2023,16,04/22/2023 12:00:00 AM,50-64 years,Overall,Overall,0.3,24.5
New York,2022-2023,17,04/29/2023 12:00:00 AM,50-64 years,Overall,Overall,0.3,24.8
New York,2022-2023,18,05/06/2023 12:00:00 AM,50-64 years,Overall,Overall,0.3,25
New York,2022-2023,19,05/13/2023 12:00:00 AM,50-64 years,Overall,Overall,0,25
New York,2022-2023,20,05/20/2023 12:00:00 AM,50-64 years,Overall,Overall,0,25
New York,2022-2023,21,05/27/2023 12:00:00 AM,50-64 years,Overall,Overall,0.3,25.3
New York,2022-2023,22,06/03/2023 12:00:00 AM,50-64 years,Overall,Overall,0,25.3
New York,2022-2023,23,06/10/2023 12:00:00 AM,50-64 years,Overall,Overall,0,25.3
New York,2022-2023,24,06/17/2023 12:00:00 AM,50-64 years,Overall,Overall,0,25.3
New York,2022-2023,25,06/24/2023 12:00:00 AM,50-64 years,Overall,Overall,0,25.3
New York,2022-2023,26,07/01/2023 12:00:00 AM,50-64 years,Overall,Overall,0,25.3
New York,2022-2023,27,07/08/2023 12:00:00 AM,50-64 years,Overall,Overall,0,25.3
New York,2022-2023,28,07/15/2023 12:00:00 AM,50-64 years,Overall,Overall,0,25.3
New York,2022-2023,29,07/22/2023 12:00:00 AM,50-64 years,Overall,Overall,0,25.3
New York,2022-2023,30,07/29/2023 12:00:00 AM,50-64 years,Overall,Overall,0,25.3
New York,2022-2023,31,08/05/2023 12:00:00 AM,50-64 years,Overall,Overall,0,25.3
New York,2022-2023,32,08/12/2023 12:00:00 AM,50-64 years,Overall,Overall,0,25.3
New York,2022-2023,33,08/19/2023 12:00:00 AM,50-64 years,Overall,Overall,0,25.3
New York,2022-2023,34,08/26/2023 12:00:00 AM,50-64 years,Overall,Overall,0,25.3
New York,2022-2023,35,09/02/2023 12:00:00 AM,50-64 years,Overall,Overall,0.3,25.6
New York,2022-2023,36,09/09/2023 12:00:00 AM,50-64 years,Overall,Overall,0,25.6
New York,2022-2023,37,09/16/2023 12:00:00 AM,50-64 years,Overall,Overall,0,25.6
New York,2022-2023,38,09/23/2023 12:00:00 AM,50-64 years,Overall,Overall,0,25.6
New York,2022-2023,39,09/30/2023 12:00:00 AM,50-64 years,Overall,Overall,0.3,25.9
New York,2022-2023,40,10/08/2022 12:00:00 AM,65+ years,Overall,Overall,0.9,0.9
New York,2022-2023,41,10/15/2022 12:00:00 AM,65+ years,Overall,Overall,1.5,2.4
New York,2022-2023,42,10/22/2022 12:00:00 AM,65+ years,Overall,Overall,1.5,3.9
New York,2022-2023,43,10/29/2022 12:00:00 AM,65+ years,Overall,Overall,3,6.9
New York,2022-2023,44,11/05/2022 12:00:00 AM,65+ years,Overall,Overall,5.1,12
New York,2022-2023,45,11/12/2022 12:00:00 AM,65+ years,Overall,Overall,5.7,17.7
New York,2022-2023,46,11/19/2022 12:00:00 AM,65+ years,Overall,Overall,5.7,23.3
New York,2022-2023,47,11/26/2022 12:00:00 AM,65+ years,Overall,Overall,5.7,29
New York,2022-2023,48,12/03/2022 12:00:00 AM,65+ years,Overall,Overall,10.2,39.2
New York,2022-2023,49,12/10/2022 12:00:00 AM,65+ years,Overall,Overall,7.8,47
New York,2022-2023,50,12/17/2022 12:00:00 AM,65+ years,Overall,Overall,8.1,55.1
New York,2022-2023,51,12/24/2022 12:00:00 AM,65+ years,Overall,Overall,5.4,60.4
